Yes/No,Site,Site Code,City,Country/Region,State/Province,ZIP/Postal Code,3 Digit Zip
,CONSUMER EDUCATION SERVICES IN,0066157559,RALEIGH,USA,NC,27612,276
,CONTINENTAL BATTERY SYSTEMS,0066157577,CLAYTON,USA,NC,27520,275
,CONTRACT ADMINISTRATION-NC,0070313808,WENDELL,USA,NC,27591,275
,CONVERSUS,0066168176,CHARLOTTE,USA,NC,28202,282
,COOK INSURANCE GROUP,0066168239,JONESVILLE,USA,NC,28642,286
,COOPER ELECTRICAL,0066157478,SANFORD,USA,NC,27332,273
,COOPER ELECTRICAL CONSTRUCTION,0066166791,GREENSBORO,USA,NC,27405,274
,CORPORATE SYSTEMS - NC,0070314272,CHARLOTTE,USA,NC,28204,282
,CORSAN LOGISTICS,0066167475,HUNTERSVILLE,USA,NC,28078,280
,COX FLOORING,0066157512,LUMBERTON,USA,NC,28358,283
,COX FLOORING,0066157513,LUMBERTON,USA,NC,28358,283
,CPLAN-DNU,0070307528,HAMPSTEAD,USA,NC,28443,284
,CPLAN-DNU,0070307535,HAMPSTEAD,USA,NC,28443,284
,CPLAN-SEV-CORP SVCS-NC,0070307482,HAMPSTEAD,USA,NC,28443,284
,CPLAN-SEV-HOSP-NC,0070307483,HAMPSTEAD,USA,NC,28443,284
,CPLAN-SEV-UNIV-IEP-NC,0070307502,HAMPSTEAD,USA,NC,28443,284
,CREATIVE SERVICES-NC,0070311366,APEX,USA,NC,27502,275
,CREATIVE TEXTILES INC.,0066157114,OXFORD,USA,NC,27565,275
,CRESSWIND WESLEY CHAPEL,0066168470,MONROE,USA,NC,28110,281
,CROP PRODUCTION SERVICES,0066157254,SANFORD,USA,NC,27332,273
,CROSS COUNTRY TRUCKING DRIVING,0066167303,THOMASVILLE,USA,NC,27360,273
,CROSSMARK,0066168461,CHARLOTTE,USA,NC,28217,282
,CROSSROAD ASSEMBLY COFFEE,0066166248,ASHEVILLE,USA,NC,28806,288
,CROSSROAD GRILL,0066166749,SILER CITY,USA,NC,27344,273
,CROSSROADS FORD OF DUNN BENSON,0066157415,DUNN,USA,NC,28334,283
,CROWNIES COUTURE BRIDAL,0066157517,GREENVILLE,USA,NC,27858,278
,CS CENTRAL DM DUNHAM,0070308717,ASHEVILLE,USA,NC,28803,288
,CS CENTRAL EXEC CHEF-UNUSED MA,0070302406,DURHAM,USA,NC,27703,277
,CS CSS HR-URENA,0070302566,Indian Trail,USA,NC,28079,280
,CS FAC DIRECT HICKS,0070308799,BURNSVILLE,USA,NC,28714,287
,CS FAC DIRECT SMITH,0014698002,RALEIGH,USA,NC,27603,276
,CS FINANCE COMMERICALVELDKAMP,0070313247,HOLLY RIDGE,USA,NC,28445,284
,CS FINANCE SUDMEYER,0070313060,SNEADS FERRY,USA,NC,28460,284
,CS IEP BIWEEKLY SEVERANCE NC,0070302354,INDIAN TRAIL,USA,NC,28079,280
,CS IEP LUMP SUM/BIWEEKLY NC,0070302355,INDIAN TRAIL,USA,NC,28079,280
,CS IFM SVP ROGERS,0070310507,CARY,USA,NC,27518,275
,CS MKTG DIRECTOR - SHEA,0070308516,MOORESVILLE,USA,NC,28117,281
,CS MKTG MENU MGMT DB-CHESANEK,0070306225,HOLLY SPRINGS,USA,NC,27540,275
,CS MKTG VP JONES,0070304186,CHARLOTTE,USA,NC,28269,282
,CS TRANSFORMATION PMO SAINE,0070313069,HOLLY SPRINGS,USA,NC,27540,275
,CSL PLASMA,0066157452,RALEIGH,USA,NC,27604,276
,CSL PLASMA,0066167521,GREENSBORO,USA,NC,27406,274
,CSL PLASMA,0066168084,BURLINGTON,USA,NC,27217,272
,CSP,0066157291,RALEIGH,USA,NC,27607,276
,CTS HEALTH  FOSTER CARE,0066168208,GASTONIA,USA,NC,28054,280
,CURI WEALTH MANAGEMENT LLC,0066157301,RALEIGH,USA,NC,27609,276
,CUSTOM ENTERPRISES INC,0066167053,BURLINGTON,USA,NC,27217,272
,CUSTOM ENTERPRISES INC,0066167054,BURLINGTON,USA,NC,27217,272
,CYCLE GEAR,0066168520,GREENSBORO,USA,NC,27407,274
,D M AND E CORPORATION,0066166047,SHELBY,USA,NC,28152,281
,DALTILE,0066157108,MORRISVILLE,USA,NC,27560,275
,DALTILE,0066157511,KNIGHTDALE,USA,NC,27545,275
,DALTILE,0066166064,GREENSBORO,USA,NC,27406,274
,DAVIDSON CO COOPERATIVE EXT,0066167342,LEXINGTON,USA,NC,27292,272
,DAVIE COUNTY PUBLIC WORKS DEPT,0066167323,MOCKSVILLE,USA,NC,27028,270
,DAVIS FUNERAL AND CREMATIONS,0066167353,HIGH POINT,USA,NC,27262,272
,DAVITA,0066157192,ROXBORO,USA,NC,27573,275
,DAVITA,0066157337,SNOW HILL,USA,NC,28580,285
,DAVITA,0066166725,ASHEVILLE,USA,NC,28801,288
,DEBBIES STAFFING,0066167399,EDEN,USA,NC,27288,272
,DECA CAMP LEJEUNE,0066543009,CAMP LEJEUNE,USA,NC,28547,285
,DECA CHERRY POINT MCAS,0066543011,CHERRY POINT,USA,NC,28533,285
,DECA FORT BRAGG N,0066543007,FORT BRAGG,USA,NC,28307,283
,DECA FORT BRAGG S,0066543008,FORT BRAGG,USA,NC,28310,283
,DECA MARKETING SUPPORT,0089966013,JACKSONVILLE,USA,NC,28540,285
,DECA MKTG MGR 1,0066543016,SNEADS FERRY,USA,NC,28460,284
,DECA NEW RIVER MCAS,0066543010,MCCUTCHEON FIELD,USA,NC,28545,285
,DECA SEYMOUR JOHNSON,0066543012,GOLDSBORO,USA,NC,27534,275
,DEERFIELD - SPECIAL SERVICES,0023746004,ASHEVILLE,USA,NC,28803,288
,DEERFIELD EPISCOPAL,0023746001,ASHEVILLE,USA,NC,28803,288
,DEERFIELD HEALTH CENTER,0023746003,ASHEVILLE,USA,NC,28803,288
,DEERFIELD RIVERWALK CAFE,0023746002,ASHEVILLE,USA,NC,28803,288
,DELTA SKY CLUB RDU,0049876001,MORRISVILLE,USA,NC,27560,275
,DELTA SKY CLUB RDU AC,0049876002,MORRISVILLE,USA,NC,27560,275
,DELTA SKY CLUB RDU- PURCHASING,0049876200,MORRISVILLE,USA,NC,27560,275
,DENTMAX,0066168355,GASTONIA,USA,NC,28052,280
,DEX IMAGING,0066168180,GREENSBORO,USA,NC,27409,274
,DEX IMAGING,0066168181,MATTHEWS,USA,NC,28105,281
,DGC GLASS SYSTEMS,0066157202,RALEIGH,USA,NC,27616,276
,DIAMOND BACK PRODUCTS,0066167362,LEXINGTON,USA,NC,27292,272
,DICKERSON SERVICE CENTER,0066157490,CREEDMOOR,USA,NC,27522,275
,DIESEL DOCTORS,0066167111,CHARLOTTE,USA,NC,28208,282
,DIGITAL CONTENT - NC,0070304924,CHARLOTTE,USA,NC,28278,282
,DIR OPERATION - NC,0070307632,APEX,USA,NC,27502,275
,DIR. LABOR ANALYTICS-NC,0070311378,CLEMMONS,USA,NC,27012,270
,DIR. RETAIL SRVC.,0070306147,CONCORD,USA,NC,28027,280
,DIRECT MARKETING GROUP,0066157484,RALEIGH,USA,NC,27609,276
,DIRECTOR LABOR AND WORKFORCE,0070307028,CLEMMONS,USA,NC,27012,270
,DISCOUNT TIRE - 1457,0041125501,CHARLOTTE,USA,NC,28262,282
,DIXIE PIPELINE,0066157124,APEX,USA,NC,27539,275
,DM BARNHART,0070303935,RALEIGH,USA,NC,27606,276
,DMJ AND CO PLLC,0066157233,SANFORD,USA,NC,27332,273
,DNU - CCA ADMINISTRATION,0070301516,WILMINGTON,USA,NC,28405,284
,DNU SOLCTR EMERSON HOSP HVAC U,0080969001,ASHEBORO,USA,NC,27203,272
,DNU SOLCTR WAKEFOREST BAPTHOSP,0080937001,WINSTON SALEM,USA,NC,27103,271
,DON JULIO MEXICAN RESTAURANT,0066157294,WAKE FOREST,USA,NC,27587,275
,DOYLE LAND SERVICES,0066157319,SMITHFIELD,USA,NC,27577,275
,DPR CONSTRUCTION,0066157437,DURHAM,USA,NC,27703,277
,DR HORTON,0066157436,MORRISVILLE,USA,NC,27560,275
,DR LTANYA JOY BAILEY ORTHODONT,0066167167,HIGH POINT,USA,NC,27265,272
,DRAGON BUFFET,0066166403,CHARLOTTE,USA,NC,28273,282
,DRIVE CHANGE MGMT,0070303938,WAKE FOREST,USA,NC,27587,275
,DRIVE SUPPORT-ZALETA,0070307253,RALEIGH,USA,NC,27612,276
,DUBOSE STEEL,0066157030,ROSEBORO,USA,NC,28382,283
,DUBOSE STEEL INC,0066157029,ROSEBORO,USA,NC,28382,283
,DUKE DESIGN CONSTRUCTION,0066157087,DURHAM,USA,NC,27705,277
,DUKE DESIGN CONSTRUCTION,0066157362,DURHAM,USA,NC,27710,277
,DUKE DOCTOR OF PHYSICAL THERAP,0066157430,DURHAM,USA,NC,27710,277
,DUKE ENERGY LAB SERVICES,0066166399,HUNTERSVILLE,USA,NC,28078,280
,DUKE LAW SCHOOL,0066157138,DURHAM,USA,NC,27708,277
,DUKE LAW SCHOOL,0066157373,DURHAM,USA,NC,27708,277
,DUKE NORTH,0066157432,DURHAM,USA,NC,27710,277
,DUKE ORTHOPAEDIC SURGERY ADMIN,0066157431,DURHAM,USA,NC,27710,277
,DUKE RECYCLES,0066157481,DURHAM,USA,NC,27701,277
,DUKE UNIV MED CENTER DAVIS AMB,0066157103,DURHAM,USA,NC,27704,277
,DUKE UNIVERSITY,0066157207,DURHAM,USA,NC,27708,277
,DUKE UNIVERSITY,0066157322,DURHAM,USA,NC,27708,277
,DUKE UNIVERSITY,0066157323,DURHAM,USA,NC,27708,277
,DUKE UNIVERSITY,0066157324,DURHAM,USA,NC,27708,277
,DUKE UNIVERSITY,0066157325,DURHAM,USA,NC,27708,277
,DUKE UNIVERSITY,0066157326,DURHAM,USA,NC,27708,277
,DUKE UNIVERSITY,0066157327,DURHAM,USA,NC,27708,277
,DUKE UNIVERSITY,0066157328,DURHAM,USA,NC,27708,277
,DUKE UNIVERSITY,0066157329,DURHAM,USA,NC,27708,277
,DUKE UNIVERSITY,0066157435,DURHAM,USA,NC,27705,277
,DUKE UNIVERSITY,0066157460,DURHAM,USA,NC,27710,277
,DUKE UNIVERSITY,0066157482,DURHAM,USA,NC,27705,277
,DUKE UNIVERSITY ELECTRICAL SER,0066157210,DURHAM,USA,NC,27708,277
,DUKE UNIVERSITY SCOTT BLDG,0066157310,DURHAM,USA,NC,27708,277
,DUKE UNIVERSITY SCOTT BLDG,0066157444,DURHAM,USA,NC,27708,277
,DUPONT SPECIALTY PRODUCTS USA,0066157273,FAYETTEVILLE,USA,NC,28306,283
,DURHAM COUNTY SCHOOLS,0066157483,DURHAM,USA,NC,27704,277
,DURHAM LABS ADMIN,0042902001,DURHAM,USA,NC,27701,277
,DURHAM LABS CSI CLEAN,0042902013,DURHAM,USA,NC,27701,277
,DURHAM LABS IFM,0042902043,DURHAM,USA,NC,27701,277
,DURHAM LABS PROJECT,0042902080,DURHAM,USA,NC,27701,277
,DURHAM LABS WASTE,0042902075,DURHAM,USA,NC,27701,277
,DURHAM PERFORMANCE ARTS CENTER,0066157288,DURHAM,USA,NC,27701,277
,DURON PAINT 071,0066157045,SMITHFIELD,USA,NC,27577,275
,E EMPHASYS TECHNOLOGIES,0066157069,CARY,USA,NC,27513,275
,E&C-VIDANT MED CTR HC SERVERY,0011204902,GREENVILLE,USA,NC,27835,278
,E&C-VIDANT RENO BEAUFORT,0011204904,WASHINGTON,USA,NC,27889,278
,E&C-VIDANT RENOVATIONS,0011204903,GREENVILLE,USA,NC,27834,278
,EAST CAROLINA UNIVERSITY,0077350001,GREENVILLE,USA,NC,27858,278
,EAST COAST FIREWOOD,0066157368,MONCURE,USA,NC,27559,275
,EAST COAST METAL DISTRIBUTION,0066157385,FAYETTEVILLE,USA,NC,28306,283
,EAST COAST METAL DISTRIBUTOR,0066166675,CHARLOTTE,USA,NC,28273,282
,EASTERN BUILDING SUPPLY,0066157317,FAYETTEVILLE,USA,NC,28306,283
,EASTERN TURF EQUIPMENT,0066157222,FAYETTEVILLE,USA,NC,28301,283
,EBL COUNSELING,0066168463,CONCORD,USA,NC,28027,280
,ECHO PARK CARY,0035217403,CARY,USA,NC,27511,275
,ECOFLO,0066167286,GREENSBORO,USA,NC,27407,274
,ECU HEALTH BEAUFORT ES,0011206002,WASHINGTON,USA,NC,27889,278
,ECU HEALTH BEAUFORT FNS,0011204002,WASHINGTON,USA,NC,27889,278
,ECU HEALTH BERTIE ES,0011206008,WINDSOR,USA,NC,27983,279
,ECU HEALTH CHOWAN ES,0011206007,EDENTON,USA,NC,27932,279
,ECU HEALTH CHOWAN FNS,0011204007,EDENTON,USA,NC,27932,279
,ECU HEALTH DUPLIN ES,0011206003,KENANSVILLE,USA,NC,28349,283
,ECU HEALTH DUPLIN FNS,0011204003,KENANSVILLE,USA,NC,28349,283
,ECU HEALTH EDGECOMBE ES,0011206005,TARBORO,USA,NC,27886,278
,ECU HEALTH EDGECOMBE FNS,0011204005,TARBORO,USA,NC,27886,278
,ECU HEALTH MED CENTER COFFEE,0011204010,GREENVILLE,USA,NC,27835,278
,ECU HEALTH MEDICAL CENTER ES,0011206001,GREENVILLE,USA,NC,27835,278
,ECU HEALTH MEDICAL CENTER FNS,0011204001,GREENVILLE,USA,NC,27834,278
,ECU HEALTH NORTH ES,0025252002,ROANOKE RAPIDS,USA,NC,27870,278
,ECU HEALTH NORTH FNS,0025252001,ROANOKE RAPIDS,USA,NC,27870,278
,ECU HEALTH ROANOKE CHOWAN ES,0011206004,AHOSKIE,USA,NC,27910,279
,ECU HEALTH ROANOKE CHOWAN FNS,0011204004,AHOSKIE,USA,NC,27910,279
,ECU HEALTH TRAINING CENTER,0011206010,GREENVILLE,USA,NC,27835,278
,EDITORIAL STAFF-NC,0070304118,HAMPSTEAD,USA,NC,28443,284
,EDWARD JONES,0066157565,PITTSBORO,USA,NC,27312,273
,EDWARD JONES,0066167292,MOUNT AIRY,USA,NC,27030,270
,EDWARD JONES,0066167319,RURAL HALL,USA,NC,27045,270
,EDWARD JONES,0066167333,HIGH POINT,USA,NC,27262,272
,EDWARD JONES,0066167339,MOCKSVILLE,USA,NC,27028,270
,EDWARD JONES,0066167340,KING,USA,NC,27021,270
,EDWARD JONES,0066167349,HIGH POINT,USA,NC,27265,272
,EDWARD JONES,0066167368,MOUNT AIRY,USA,NC,27030,270
,EDWARD JONES,0066167460,WINSTON SALEM,USA,NC,27103,271
,EDWARDS GROCERY,0066157080,HENDERSON,USA,NC,27537,275
,EL BURRITO,0066157217,SANFORD,USA,NC,27332,273
,EL DORADO RESTAURANT,0066157104,DURHAM,USA,NC,27713,277
,EL MOLCAJETE RESTAURANT,0066157250,SANFORD,USA,NC,27332,273
,EL PAKAS,0066157369,WINTERVILLE,USA,NC,28590,285
,EL PASEO,0066157061,RALEIGH,USA,NC,27604,276
,ELITE SHUTTERS AND BLINDS,0066167040,CHARLOTTE,USA,NC,28208,282
,ELKINS SAWMILL,0066157562,MONCURE,USA,NC,27559,275
,ELLER CAPITAL PARTNERS LLC,0066157205,CHAPEL HILL,USA,NC,27517,275
,EMBREY CONSTRUCTION,0066168504,CHARLOTTE,USA,NC,28262,282
,EMBREY CONSTRUCTION / JOB 2010,0066168519,HUNTERSVILLE,USA,NC,28078,280
,EMBREY/JOB#EB2113,0066168307,CHARLOTTE,USA,NC,28206,282
,EMPLOYEE RELATION - TIER 3 NC,0070307386,INDIAN TRAIL,USA,NC,28079,280
,ENTEGRA -VAT- NICHOLS,0070305476,CHARLOTTE,USA,NC,28214,282
,ENTEGRA-BUS PERF-LAWING,0070304644,DURHAM,USA,NC,27713,277
,ENTEGRA-BUS PERF-MARTIN,0070305868,CHARLOTTE,USA,NC,28270,282
,ENTEGRA-BUS PERF-MILLER,0070317575,RALEIGH,USA,NC,27615,276
,ENTEGRA-CLIENT SVCS-OLSON,0070318486,MOORESVILLE,USA,NC,28115,281
,ENTEGRA-ENTERPRISE SALES-KRATZ,0070308449,CHARLOTTE,USA,NC,28205,282
,ENTEGRA-FINANCE-DODGE,0070318567,CLEMMONS,USA,NC,27012,270
,ENTEGRA-MARKETING-CHACE,0070310056,ROCKY MOUNT,USA,NC,27804,278
,ENTEGRA-MARKETING-MARO,0070305475,WINSTON SALEM,USA,NC,27107,271
,ENTEGRA-MARKETING-RANDALL,0070310923,SOUTHPORT,USA,NC,28461,284
,ENTEGRA-NAE PARISH,0070303955,CHARLOTTE,USA,NC,28210,282
,ENTEGRA-NAE-BERG,0070312535,MOUNT HOLLY,USA,NC,28120,281
,ENTEGRA-NAE-MAY,0070314958,CHARLOTTE,USA,NC,28273,282
,ENTEGRA-NC CORP STAFF REORG,0070311785,CHARLOTTE,USA,NC,28205,282
,ENTEGRA-NC IEP CORP STAFF,0070311783,CHARLOTTE,USA,NC,28205,282
,ENTEGRA-SR DIRECTOR NAE 1,0070301725,CHARLOTTE,USA,NC,28214,282
,ENTEGRA-VAT-CROPP,0070305542,MINT HILL,USA,NC,28227,282
,ENTEGRA-VAT-HARPER,0070305445,CHARLOTTE,USA,NC,28277,282
,ENTEGRA-VAT-RICHARDSON,0070313947,INDIAN TRAIL,USA,NC,28079,280
,EPROCUREMENT - NC,0070314549,INDIAN TRAIL,USA,NC,28079,280
,ER US IEP/SUB NORTH CAROLINA,0070304055,CHARLOTTE,USA,NC,28209,282
,ER US SEVERANCE NORTH CAROLINA,0070304054,CHARLOTTE,USA,NC,28209,282
,ERLANGER WEST CAROLINA FOOD,0063112026,MURPHY,USA,NC,28906,289
,ERLANGER WESTERN CAROLINA ES,0063112027,MURPHY,USA,NC,28906,289
,ERNIE LEES OIL CO.,0066157097,RALEIGH,USA,NC,27616,276
,ERP APPLICATIONS - NC,0070304720,Apex,USA,NC,27502,275
,ERP APPLICATIONS-NC2,0070317845,CONCORD,USA,NC,28027,280
,ETS QUICK STOP,0066157188,YOUNGSVILLE,USA,NC,27596,275
,EUROBAHN MOTORSPORTS,0066167376,GREENSBORO,USA,NC,27409,274
,EXEC DEFERRED COMP PLAN,0070301406,CHARLOTTE,USA,NC,28203,282
,EZ LUBE PLUS,0066157312,RALEIGH,USA,NC,27615,276
,FARM BUREAU INSURANCE,0066157123,LOUISBURG,USA,NC,27549,275
,FARM BUREAU INSURANCE,0066157381,YOUNGSVILLE,USA,NC,27596,275
,FAULCONER CONSTRUCTION,0066167119,JACKSONVILLE,USA,NC,28546,285
,FAYETTEVILLE DENTAL STUDIO,0066157548,FAYETTEVILLE,USA,NC,28303,283
,FEARRINGTON HOMEOWNERS ASSOC.,0066157255,PITTSBORO,USA,NC,27312,273
,FED EX GROUND,0066168072,CHARLOTTE,USA,NC,28208,282
,FED RES CHARLOTTE O/S VEND,0048569601,CHARLOTTE,USA,NC,28202,282
,FEDERAL RESERVE BANK CHARLOTTE,0061025001,CHARLOTTE,USA,NC,28202,282
,FEDEX,0066167282,WINSTON SALEM,USA,NC,27106,271
,FEDEX,0066168236,GREENSBORO,USA,NC,27410,274
,FERGUSON ENTERPRISES,0010479859,JACKSONVILLE,USA,NC,28546,285
,FERGUSON ENTERPRISES,0066156069,KITTY HAWK,USA,NC,27949,279
,FERGUSON ENTERPRISES,0066157004,HOPE MILLS,USA,NC,28348,283
,FERGUSON ENTERPRISES,0066157154,WASHINGTON,USA,NC,27889,278
,FERGUSON ENTERPRISES,0066157163,GREENVILLE,USA,NC,27834,278
,FERGUSON ENTERPRISES,0066157165,DURHAM,USA,NC,27703,277
,FERGUSON ENTERPRISES,0066157166,RALEIGH,USA,NC,27610,276
,FERGUSON ENTERPRISES,0066157169,GREENVILLE,USA,NC,27834,278
,FERGUSON ENTERPRISES,0066157174,RALEIGH,USA,NC,27604,276
,FERGUSON ENTERPRISES,0066157180,FAYETTEVILLE,USA,NC,28306,283
,FERGUSON ENTERPRISES,0066157181,CARRBORO,USA,NC,27510,275
,FERGUSON ENTERPRISES,0066157182,RALEIGH,USA,NC,27606,276
,FERGUSON ENTERPRISES,0066157183,ABERDEEN,USA,NC,28315,283
,FERGUSON ENTERPRISES,0066157184,MORRISVILLE,USA,NC,27560,275
,FERGUSON ENTERPRISES,0066157191,FAYETTEVILLE,USA,NC,28306,283
,FERGUSON ENTERPRISES,0066157295,DURHAM,USA,NC,27703,277
,FERGUSON ENTERPRISES,0066157343,APEX,USA,NC,27539,275
,FERGUSON ENTERPRISES,0066157365,MORRISVILLE,USA,NC,27560,275
,FERGUSON ENTERPRISES,0066157372,GARNER,USA,NC,27529,275
,FERGUSON ENTERPRISES,0066157414,WILSON,USA,NC,27896,278
,FERGUSON ENTERPRISES,0066157459,RALEIGH,USA,NC,27604,276
,FERGUSON ENTERPRISES,0066157463,HOLLY SPRINGS,USA,NC,27540,275
,FERGUSON ENTERPRISES,0066157464,HOLLY SPRINGS,USA,NC,27540,275
,FERGUSON ENTERPRISES,0066157590,RALEIGH,USA,NC,27603,276
,FERGUSON ENTERPRISES,0066157591,WINTERVILLE,USA,NC,28590,285
,FERGUSON ENTERPRISES,0066160304,RALEIGH,USA,NC,27604,276
,FERGUSON ENTERPRISES,0066160324,YOUNGSVILLE,USA,NC,27596,275
,FERGUSON ENTERPRISES,0066166108,KERNERSVILLE,USA,NC,27284,272
,FERGUSON ENTERPRISES,0066166466,MOORESVILLE,USA,NC,28117,281
,FERGUSON ENTERPRISES,0066166483,CHARLOTTE,USA,NC,28269,282
,FERGUSON ENTERPRISES,0066166521,GREENSBORO,USA,NC,27407,274
,FERGUSON ENTERPRISES,0066166522,WINSTON SALEM,USA,NC,27106,271
,FERGUSON ENTERPRISES,0066166536,ASHEVILLE,USA,NC,28803,288
,FERGUSON ENTERPRISES,0066166537,FRANKLIN,USA,NC,28734,287
,FERGUSON ENTERPRISES,0066166538,ASHEVILLE,USA,NC,28801,288
,FERGUSON ENTERPRISES,0066166539,PISGAH FOREST,USA,NC,28768,287
,FERGUSON ENTERPRISES,0066166540,ASHEVILLE,USA,NC,28803,288
,FERGUSON ENTERPRISES,0066166567,WINSTON SALEM,USA,NC,27106,271
,FERGUSON ENTERPRISES,0066166568,HIGH POINT,USA,NC,27260,272
,FERGUSON ENTERPRISES,0066166569,LEXINGTON,USA,NC,27292,272
,FERGUSON ENTERPRISES,0066166584,CHARLOTTE,USA,NC,28269,282
,FERGUSON ENTERPRISES,0066167097,PINEVILLE,USA,NC,28134,281
,FERGUSON ENTERPRISES,0066167118,KANNAPOLIS,USA,NC,28083,280
,FERGUSON ENTERPRISES,0066167429,STATESVILLE,USA,NC,28677,286
,FERGUSON ENTERPRISES,0066167487,CHARLOTTE,USA,NC,28273,282
,FERGUSON ENTERPRISES,0066167494,BOONE,USA,NC,28607,286
,FERGUSON ENTERPRISES,0066167527,CONCORD,USA,NC,28027,280
,FERGUSON ENTERPRISES,0066167533,BURLINGTON,USA,NC,27215,272
,FERGUSON ENTERPRISES,0066168106,GREENSBORO,USA,NC,27409,274
,FERGUSON ENTERPRISES,0066168188,HIGH POINT,USA,NC,27260,272
,FERGUSON ENTERPRISES,0066168648,GASTONIA,USA,NC,28054,280
,FERGUSON ENTERPRISES,0066168649,GASTONIA,USA,NC,28054,280
,FIDELITY BANK-STOKESDALE,0066167352,STOKESDALE,USA,NC,27357,273
,FIELD ENERGY - LENOIR MEM HOSP,0080712015,KINSTON,USA,NC,28501,285
,FIKE HIGH SCHOOL,0066157049,WILSON,USA,NC,27893,278
,FINANCE BD ANALYST - WHITE,0070303475,WILMINGTON,USA,NC,28411,284
,FINANCE OH ADJUSTMENTS,0070302235,GOLDSBORO,USA,NC,27532,275
,FINLEYS PERFORMANCE,0066168330,CHARLOTTE,USA,NC,28269,282
,FIRESIDE RESTAURANT AND CATERI,0066157440,FAYETTEVILLE,USA,NC,28303,283
,FIRST BANK,0066167330,THOMASVILLE,USA,NC,27360,273
,FIRST BANK OF BROADWAY,0066157251,BROADWAY,USA,NC,27505,275
,FIRST BANK VASS,0066157333,VASS,USA,NC,28394,283
,FIRST CLASS AUTOMOTIVE INC.,0066157151,RALEIGH,USA,NC,27616,276
,FIRST UNITED METHODIST CHURCH,0066166797,ASHEBORO,USA,NC,27203,272
,FIRSTHEALTH FAMILY MEDICINE CH,0066157534,PITTSBORO,USA,NC,27312,273
,FLEET ARMOR,0066168323,MOORESVILLE,USA,NC,28115,281
,FLOW BUICK GMC MAZDA OF FAYETT,0066157393,FAYETTEVILLE,USA,NC,28314,283
,FLOW MINI,0066157265,RALEIGH,USA,NC,27616,276
,FLOW NISSAN FAYETTEVILLE,0066157371,FAYETTEVILLE,USA,NC,28304,283
,FLOWERS BAKERY CO,0066157341,HENDERSON,USA,NC,27536,275
,FLOYD'S GROCERY,0066157109,LOUISBURG,USA,NC,27549,275
,FM OPS SUPPORT MGR - THATCHER,0070318775,BURNSVILLE,USA,NC,28714,287
,FOOD LION #0274,0066157132,DURHAM,USA,NC,27707,277
,FOOD LION #1358,0066157134,RALEIGH,USA,NC,27614,276
,FOOD LION #1459,0066157070,FUQUAY VARINA,USA,NC,27526,275
,FOOD LION #2580,0066157047,LA GRANGE,USA,NC,28551,285
,FOOD MANAGEMENT SYSTEM-NC,0070304787,WILLOW SPRING,USA,NC,27592,275
,FORD CARY,0012290502,CARY,USA,NC,27513,275
,FORSYTH COUNTY MIS,0066167364,WINSTON SALEM,USA,NC,27101,271
,FORT BRAGG FEDERAL CREDIT UNIO,0066157335,FORT BRAGG,USA,NC,28307,283
,FORT BRAGG FEDERAL CREDIT UNIO,0066157360,FORT BRAGG,USA,NC,28310,283
,FORTIFY GENERATIONS,0066157557,FAYETTEVILLE,USA,NC,28303,283
,FORTIS SOLUTIONS GROUP LLC,0066166551,HIGH POINT,USA,NC,27263,272
,FP&A - NC,0070311728,SANFORD,USA,NC,27332,273
,FRANKLIN COUNTY SCHOOLS,0066157347,LOUISBURG,USA,NC,27549,275
,FREEDOM TAX SERVICE INC,0066167308,GREENSBORO,USA,NC,27403,274
,FSS SEG SUP HEALTHCARE NC,0070311689,CHARLOTTE,USA,NC,28217,282
,FURNITURE IN THE PINES,0066157583,ABERDEEN,USA,NC,28315,283
,FURNITURE IN THE PINES,0066157584,SOUTHERN PINES,USA,NC,28387,283
,FURRST CLASS CARS LLC,0066168117,CHARLOTTE,USA,NC,28211,282
,GALLIMORE EXTERIORS,0066168324,LEXINGTON,USA,NC,27292,272
,GASTON PRINTING AND SIGNS,0066167226,BELMONT,USA,NC,28012,280
,GE AVIATION DURHAM NC,0066867001,DURHAM,USA,NC,27703,277
,GE AVIATION DURHAM VENDING,0066867401,DURHAM,USA,NC,27703,277
,GECINGER TAX & ACCOUNTING,0066166495,HIGH POINT,USA,NC,27265,272
,GEMAIRE,0066157314,RALEIGH,USA,NC,27603,276
,GEMCO AUTOMOTIVE,0066168533,WAXHAW,USA,NC,28173,281
,GENBAND MICRO MARKET,0040013801,DURHAM,USA,NC,27703,277
,GENERAL SHALE   TRANSPORTATION,0066157234,MONCURE,USA,NC,27559,275
,GEORGES,0066157529,CREEDMOOR,USA,NC,27522,275
,GEORGE'S,0066157067,OXFORD,USA,NC,27565,275
,GEORGES RESTAURANT,0066157063,HENDERSON,USA,NC,27536,275
,GFL,0066157528,HOPE MILLS,USA,NC,28348,283
,GILBARCO VEEDER ROOT FOOD,0031307001,GREENSBORO,USA,NC,27410,274
,GILBARCO VEEDER ROOT FOOD,0031307061,GREENSBORO,USA,NC,27410,274
,GILEAD FOSTER CITY ORS,0021005502,RALEIGH,USA,NC,27609,276
,GILEAD NC OCS,0021005501,RALEIGH,USA,NC,27609,276
,GILEAD NC VENDING,0021005401,RALEIGH,USA,NC,27609,276
,GILEAD NORTH CAROLINA IFM,0021005001,RALEIGH,USA,NC,27609,276
,GILEAD NORTH CAROLINA PROJECTS,0021005080,RALEIGH,USA,NC,27609,276
